tweet,bullying
Kat + Andre = RETARDS  ,0
Kat and Andre are so awful wtf is wrong with you two? ,0
KAT AND ANDRE ARE SO ANNOYING PLS GO HOME ,0
Kat &amp,0
For instant restaurants lowest teams score should be not counted to balance any strategic votes and then it's out of 100 ,0
Tonight's My Kitchen Rules elimination was complete bullshit. ,0
Has MKR lost all credibility as a competition? Permitting a teams scoring a 1 they admit freely is just to get through a little further ,0
Kat and Andre are f@&amp,0
"Congratulations Kat, you are now up there with the most hated people in Australia tonight. Pure bitch ",0
RT @R0B_17: Tonight's  result proves that smug arseholes can prosper 2015,0
Kat &amp,0
I don't want  to end!,0
RT @RealtyGC: . A one? Kat and Andre. How does it feel to be the most despised people in Australia?,0
@foodtemple if the contestants knew the first thing about food and *then* voted poorly I'd be offended. So NOT a food show anymore. ,0
"RT @pwafork: Rosti in a sandwich press? Christ, the office kitchen's gonna be a mess tomorrow. ",0
 that's appauling. You give a 1 if they serve vegemite toast,0
How the fuck did Kat and Andre get thru ,0
Come on everyone. Kat and Andre are just pulling in the viewers and underneath we just want them to be around to stir everyone up ,0
"I'm not a fan of the blonde butchers, but those scores seemed awfully low ",0
. A one? Kat and Andre. How does it feel to be the most despised people in Australia?,0
Kat and Andre you fucking conniving arseholes !! A fucking one. That's it I'm done you are simply EVIL and not worthy of this show  ,0
"A ""1""?????? Hmmmmm ",0
truciee: What a horrible human you are to score a 1. You're not even good at cooking. Get out of here  #KatAndAndre,0
"Don't know about you but I'm soooo over so called ""strategic"" voting!  #sourgrapes",0
"You bloody arseholes Kat and Andre, to score that low is absolutely BS ",0
She shall now be known as Sourpuss  #KatAndre #FailedFoodies,0
Kat and Andre are the fuckin devil ,0
Kat and Andre are awful giving a 1 ,0
"The fuck do you know about ""fair"", Kat? ",0
RT @LynneMcGranger:  ooooooh C'mon #blondebutchers ! Livers crossed!! :),0
"What happened in , i was at indoor soccer",0
Whatever. I want to see what cringe worthy moments Kat &amp,0
 and #GoggleboxAU Can both go FUCK them selves!!!,0
I think Annie is on sleeping medication or something. ,0
 just go home already.,0
"RT @danranson_: I preferred the ""Activated Almonds"" Pete Evans rather than this new ""Dangerous Baby Diet"" Pete Evans. ",0
 can't believe no one knows the difference between  sauerkraut  and  red  cabbage. Sauerkraut is pickled cabbage people!!!!!,0
"  look at Kat and Andre. They're hoping that dessert is a festering, pussie boil.",0
Deconstructed Apple pie...bwilliant ,0
Kat is such a witch! Someone throw water on her! ,0
I watched  tonight...  Kat and Andre should be disgusted with themselves...  Uncalled for on so many levels...,0
I want to give Kat some moisturiser ,0
  as much as I dislike them. That dessert does look good.,0
"@mykitchenrules Why does everyone say they are ""voting strategically"", rather than being honest and saying they are blatantly cheating. ",0
That pastry looks awful!! ,0
"Kat, ugliness exudes from within hence a reflection in ones physical appearance. Lighten up girlfriend!  2015",0
"Kat you've been owned: ""there's only one way to stay in this competition - cook good food"" (Manu)  #feistyfoodies",0
Hahahaha thank you @manufeildel .... #Kat&amp,0
SNAP Manu - best judge reply on  that ur bad score is because of strategic voting.....do they realize they have to cook good well too?,0
"RT @Bronz_Solomon: When nobody strategically scores you,  yet your bottom of the comp table Hahaha  2015",0
" Kat says ""we're last because everyone scored us strategically"" Manu says ""the way to win is cook good food"" meaning your food was shit!",0
"You suck Kat and Andre. Poorest form ever!
Onya Manu.. ""Only way to stay in this competition is to cook good food""
",0
@LynneMcGranger Kat and Andre are a disgrace! They should be booted. To score that low to save themselves.....pffft! ,0
Are Kat and What's his face paid actors? Surely people can't be THAT negative all the time.  ,0
get rekted Kat and Andre ,0
RT @shrekmillar: #katandandre #absolutetwats 2015  why would you be such dicks!,0
"So useless, didn't even finish that episode of  might have to leave catching up for the weekend",0
"If Katie &amp; Nikki go, I hope one of them give Kat a left hook on the way out. What a bitch. ",0
#asskickery hahahahaha  2015 sexylloyd,0
Kat and Andre did not appear once in the preview of the next round of the comp. Gone early? Hope so. Yay. ,0
"My fav  teams so far are definitely: 
Eva &amp; Debra
Rose &amp; Josh 
Annie &amp; Loyd 
Robert &amp; Lynzy
Sherie &amp; Emilie 
Jaz &amp; Shaz (not in order)",0
"When nobody strategically scores you,  yet your bottom of the comp table Hahaha  2015",0
 the way kat looks at Annie is like she's stearing into her soul it's just creepy,0
"What a disgraceful episode of MKR, hope kat and Andre fail and that smirk is wiped off their face. #strategicbullshit #katandandresuck ",0
 Awww no modelling tonight? #ThankGod,0
I really want that pork crackling ,0
 I love Annie and loyld there like a real life Disney couple it's so adorable,0
RT @deansgaljo: Crossing my fingers for the #killerblondes get rid of #katandandre ,0
 Kat and Andre must be feeling so f.....d at this stage. It really doesn't matter what they say.,0
#katandandre #absolutetwats 2015  why would you be such dicks!,0
"What's with Petes face, looks like he's been varnished  ",0
I now officially hate Kat and Andre I hope karma bites them hard. ,0
" kat is gonna score low for one 
1.there last 
2. She's crazy",0
Where is da SOSE ? Wood of lyked Moore  ,0
"And a collective ""FUCK YOU"" arises from across the country. Kat, you won't last 5 minutes against the other teams 2015 ",0
 I can't believe it http://t.co/CIicHpm58i,0
Everybody hates you Kat!!! Shut the fuck up!!! ,0
I didn't like Katie and Nikki but i wished it was Kat and Andre that were leaving ,0
"Well done Kat.. you literally cheated your way in... yeah, go you... You'll be out the first time you have to cook against real cooks ",0
I would slap the smirk off Kat's face  ,0
Kat is the biggest bitch I've ever had the displeasure of seeing in my life. ,0
Kat and Andre staying is possibly the worst thing to happen on the show ever ,0
RT @narryyymate: Ew Kat and Andre are still in the comp. ,0
Ew Kat and Andre are still in the comp. ,0
 the way she flirts with the young boys at Coles........Ohhh no,0
Watching  gotta love my cooking shows,0
I never thought I would say that I wanted the 2 blondes to stay on .    But Kat and Andre are mean and nasty: makes me not want to watch,0
 why would anyone want to eat chicken liver that's just ew no,0
" ""we cook all the time"" yup they cook so much they don't know how to use a can opener",0
For the next episode of  - Kat is going to serve up boiled bunny!  #Psycho #FatalAttraction,0
Watched one more time to see if Kat and Andre had managed to stop being awful people. No. Not even after Manu warned them. Bye bye ,0
Andre you fucking whipped cunt!! Arghhhhh  #deathtokat,0
"I would love for someone to ""ACCIDENTLY"" spill a pot of boiling water on Kats head. #CuntAndAndre  worst humans/cooks ever on the show",0
" omg the kiss stains on the ""dirty"" mirror is sooo tacky!! Oh my god",0
OMG your behaviour is so embarrassing.. I wonder what your family thinks of you Kat?  I'd be totally ashamed of you... ,0
"That awkward moment when Kat and Andre use the word ""fair"" in a sentence. Do you even know what that means?? ",0
Redemption round  ( thank goodness ) and home made restaurant cooking is over ...no where to hide now . ,0
 if you were bottom of the table... Twice in one season... Answers all questions I reckon. 2015,0
@sharonpiggott Um. It's birthday week. Your week to be CLASSY. Why are you tweeting about ? #festivalofsharon,0
@MKR_Official I hope Kat and Andre die in a kitchen fire next time they cook #cheats ,0
Bottom two should've gone!  ,0
"I would back hand them both. Giving them a 1? Strategic? No, you are just being major fkn dicks. ",0
 that ain't Sauerkraut!  It's RoteKohl .....,0
RT @robertlynzeymkr: Go team Tex #TeamTex  #RobertLynzey hope they win. http://t.co/oqxuLStzR3,0
"Kat&amp;Andre Monday: ""People have voted strategically, how rude!!"" Kat&amp;Andre tonight: Votes strategically for the third time in the comp. ",0
I was so happy to hear Manu take that dig... clearly the message didn't sink in... #Disgraceful Kat&amp,0
And since the 2015 premiere  has been on for 36 hours already in total with the extension of all episodes to 90 minutes.,0
 can't wait to have Robert &amp,0
Perhaps next season all scores get revealed at the end of each round?Then ppl like Kat &amp,0
Kat and Andre being partially critical. We all know that insta-restaurant was worth more than 1/10  #playingthegame,0
"That pork cutlet and crackling looks so yummy, not sure about the other stuff on the plate ;) ",0
RT @AshleighLehmann: the world would be a better place if Kat and Andre left the show ,0
@helenaandvikki have you guys picked your winners for this year? Any bets? ,0
@tiahnwright I disliked Annie and Lloyd more. ,0
What a cunt of a person Kat is ,0
@mykitchenrules kat is a whench boot her off ,0
"RT @bow_jvr: I would vote a 10/10 to make sure Kat and Andre go home.. You know, ""strategic voting"" ",0
RT @KateFoxy: Kat and Andre can fuck right off. ,0
"Lance Armstrong Award for Sportsmanship 2015 goes to... Trevor Chappell opens envelope, announces winner is Kat!  http://t.co/LHsphaw1cy",0
 those carrots look overdone,0
"I would try the main course, but I would never touch the liver from the entree ",0
RT @skwashd: @dan_cake or you could just stop watching crap like .,0
@dan_cake or you could just stop watching crap like .,0
"I would vote a 10/10 to make sure Kat and Andre go home.. You know, ""strategic voting"" ",0
Not strategic,0
"Stop calling it ""being strategic"" when really it is ""being shameless dirtbags"" ",0
Don't be sore losers K &amp,0
The #sideboob is out tonight on ,0
"RT @SarahVandyke3: @allankmelb Surely when you go to a restaurant you have certain expectations, given what is written on the menu? ",0
Strategic or Talentless Hack? You be the judge ,0
@EmilySymons_ @LynneMcGranger Not happy wanted the girls to win.,0
"Live in #cyclone areas in #Qld ?  fans
Concerned re #pets, NOT in evac centres ? 
Email #JoanneMillerMP  police@ministerial.qld.gov.au",0
the world would be a better place if Kat and Andre left the show ,0
they are complaining that it's taking too long. typical of andre and kat ,0
"If you want to win, you win by cooking good food not by sabotaging other people, that's not a win that's cheating, Kat &amp; Andre suck ",0
 Kat &amp,0
Who got through guys? ,0
"@xwickedmindx It's so difficult to choose between the two teams, isn't it! Despicable behaviour, much? Bah. ",0
"I didn't like the blondes, but i wanted Kat and Andre gone a hell of a lot more, i despise them so much, they are disgusting people ",0
"Kat and Andre do not deserve to be in the competition, I guess as soon as Colin tastes their food he'll fix that for me #fingerscrossed ",0
Urgh.. that's just naff... a ONE?  #shameshameshame ,0
"@allankmelb Surely when you go to a restaurant you have certain expectations, given what is written on the menu? ",0
Kat didn't like the canoodles....  2015,0
Kat the kunt ,0
Cannot believe those two fucktards are still in the competition. MY MIDDLE FINGER SAYS HELLO TO YOU KAT &amp,0
Anyone eliminated yet?  ,0
"MickFloyd: Wait, I thought  was about the cooking? Why isn't anyone talking about the well cooked chicken livers?",0
RT @sales88194029: At least Katie &amp,0
"RT @aps111: How does Kat justify her statement ""they worked so hard"" SHE CANT COOK FUCKING BREAD ",0
  Unbelievable how low Kat &amp,0
I'm soo loving the show @mykitchenrules  #lovingit #melbourne #gatherthepack,0
Kat and Andre are seriously shit people  2015,0
"Wait, I thought  was about the cooking? Why isn't anyone talking about the well cooked chicken livers?",0
"I preferred the ""Activated Almonds"" Pete Evans rather than this new ""Dangerous Baby Diet"" Pete Evans. ",0
 I'm out people. Going to @Mr_Fanta_Pants to drown my sorrows in roofied Fanta! Night!,0
At least Katie &amp,0
"Kat and Andre are behaving in such a spiteful, vindictive manner. Who do they think they are -  contestants?",0
"How to make Brown Butter Ice Cream - with yoyomax12

 http://t.co/CUzrgCtT1g",0
RT @daniel_kaye: @DustyPee @MrTimothyKaye I think the hashtag got some traction. #cuntandandre ,0
 aahhh that pork looks ssoooo good.,0
@stweet_heart CRACKLING people ,0
